track_pos,track_artist_name,track_track_uri,track_artist_uri,track_track_name,track_album_uri,track_duration_ms,track_album_name,playlist_pid,playlist_name,playlist_description,playlist_modified_at,playlist_num_artists,playlist_num_albums,playlist_num_tracks,playlist_num_followers,playlist_num_edits,playlist_duration_ms,playlist_collaborative
45,Justin Timberlake,spotify:track:0O45fw2L5vsWpdsOdXwNAR,spotify:artist:31TPClRtHm23RisEBtV3X7,SexyBack,spotify:album:2scB1uhcCI1TSf6b9TCZK3,242733,FutureSex/LoveSounds,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
46,Halsey,spotify:track:2WQn7Yvs728KZmmY6tgWqH,spotify:artist:26VFTg2z8YR0cCuwLzESi2,Eyes Closed,spotify:album:7GjG91tyHQNGEHzKJaqOi0,202438,hopeless fountain kingdom,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
47,R. Kelly,spotify:track:5dNfHmqgr128gMY2tc5CeJ,spotify:artist:2mxe0TnaNL039ysAj51xPQ,Ignition - Remix,spotify:album:35Ea7OWXZPZB1vAPiaEGOM,186066,Chocolate Factory,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
48,Hurricane Chris,spotify:track:6MnFB3qurhmGs1xdjrz5Bg,spotify:artist:1fQ46lgoUCz8FVXdTVNk0a,A Bay Bay,spotify:album:461UiTpF7jyEZN42oEOS5w,257120,A Bay Bay,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
49,50 Cent,spotify:track:3VzJE6yGuj8fDExUh6TLnc,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,Candy Shop,spotify:album:3PdtIrHMhNPNGV2NQAlTuU,209106,The Massacre,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
50,Young Thug,spotify:track:0sMZD2KXYkkR0xDZiBoI7g,spotify:artist:50co4Is1HCEo8bhOyUWKpn,Ridin (feat. Lil Durk),spotify:album:4sAB9WulPpnAcig7alDGTg,248888,I'm Up,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
51,Ty Dolla $ign,spotify:track:6hYdhO1BF8V03tuF8pADKP,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,"Or Nah (feat. Wiz Khalifa) - Live from The Village, Los Angeles",spotify:album:06fX7PRgASxHLhhn9F4fXH,263141,Spotify Session,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
52,Rae Sremmurd,spotify:track:5uqphUYsR45kPYplrYSAQh,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Throw Sum Mo,spotify:album:6eDx949ONWDCN0O22wFZf7,260453,SremmLife,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
53,Rae Sremmurd,spotify:track:1pF3VcWYHeuVPflRwGBaWV,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Real Chill,spotify:album:5v6iBhIlflzR9rEd1LAMbd,267626,SremmLife 2,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
54,Gwen Stefani,spotify:track:39qcvV4f0uqDMHxIkSb7tE,spotify:artist:4yiQZ8tQPux8cPriYMWUFP,Rich Girl,spotify:album:1HduTydfaUY3idi2YgT3mb,236213,Love Angel Music Baby,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
55,Lil Uzi Vert,spotify:track:7GX5flRQZVHRAGd6B4TmDO,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,XO TOUR Llif3,spotify:album:733e1ZfktLSwj96X5rsMeE,182706,Luv Is Rage 2,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
56,Maejor Ali,spotify:track:1x7QWWVpQdoiOGDRWuSK5l,spotify:artist:1l7P8zlCKFbvOtUYYoJtoV,Lolly,spotify:album:0Jy2FoyFXxrHi6XIa8cHzU,225506,Lolly,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
57,G-Eazy,spotify:track:5DSr1NMci58MEgS20vivSL,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Let's Get Lost,spotify:album:6wDc63NhKy2PyXdbhkRmrl,240680,These Things Happen,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
58,Calvin Harris,spotify:track:7sUrtg1AYRyrDECLqq6no9,spotify:artist:7CajNmpbOovFoOoasH2HaY,Dollar Signs,spotify:album:48zisMeiXniWLzOQghbPqS,236066,Motion,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
59,VABP,spotify:track:0PJvvpx03pscFbImjTAtiA,spotify:artist:42AZSLbg1XuoH29zzDpYMs,Rockstar,spotify:album:7d55qL9WMe1jZUxZIwQ7tz,343065,The Last Supper,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
60,MadeinTYO,spotify:track:1NMYfyq8eE4qUCj2SXvrJd,spotify:artist:5SyGEPymt1G2uto47tVWvZ,I Want (feat. 2 Chainz),spotify:album:0jlFChyFxDKLRNx8b59Ywz,233293,You Are Forgiven,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
61,Cardi B,spotify:track:2771LMNxwf62FTAdpJMQfM,spotify:artist:4kYSro6naA4h99UJvo89HB,Bodak Yellow,spotify:album:1wpgafbHuQfSUmCWvahFlq,223962,Bodak Yellow,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
62,T.I.,spotify:track:1IAzD1muglOxOcPbUHs70R,spotify:artist:4OBJLual30L7gRl5UkeRcT,Whatever You Like,spotify:album:5PfepkNWgRR2DI02Y8AawC,249533,Paper Trail,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
63,Kesha,spotify:track:5OMwQFBcte0aWFJFqrr5oj,spotify:artist:6LqNN22kT3074XbTVUrhzX,TiK ToK,spotify:album:4Fts9DL8sj5UQ0TkN4SvMK,199693,Animal,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
64,A$AP Rocky,spotify:track:4X5f3vT8MRuXF68pfjNte5,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,F**kin' Problems,spotify:album:6rzMufuu8sLkIizM4q9c7J,233786,LONG.LIVE.A$AP (Deluxe Version),2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
65,Gucci Mane,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,I Get The Bag (feat. Migos),spotify:album:2aTOwGU66ocsf8IQpOI0XZ,233087,Mr. Davis,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
66,Nicki Minaj,spotify:track:5eqiMMbaeUZ32Q7sS00H35,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Anaconda,spotify:album:40XGTQ7FN6Y3dZXJhKBe96,260240,The Pinkprint,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
67,Eminem,spotify:track:6KqKg8IPuvtDB3PNAvffFf,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Shake That,spotify:album:71xFWYFtiHC8eP99QB30AA,274440,Curtain Call,2010,Pump up,,1504742400,44,54,68,1,43,15681841,False
0,The Growlers,spotify:track:7qHBtTdpBLRUQGQxshfRd2,spotify:artist:2RhgnQNC74QoBlaUvT4MEe,Big Toe,spotify:album:0b7iiX6rAdsggW5ERuLWB7,151719,Chinese Fountain,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
1,Elvis Depressedly,spotify:track:4jGEOzd4KKiXmkks3YKvhl,spotify:artist:5a31Ij1sTxY9LUYVwgBp8m,Weird Honey,spotify:album:3UE2N36XLPt7Z41ZSD4974,155937,Holo Pleasures / California Dreamin',2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
2,Beach Fossils,spotify:track:4Pge4GXQnzqCRhfMVRFUb9,spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,Window View,spotify:album:1aWOgMITdJi9qcLDOQLf3y,246386,Beach Fossils,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
3,The Drums,spotify:track:6q0qgZI8jHyyFbsZDXtG39,spotify:artist:0p5axeJsbtTCXBrRVoKjwu,Lets Go Surfing,spotify:album:33xiviDt8IeW0S6SoFN6zp,174306,The Drums,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
4,Seapony,spotify:track:5fEiykUJjMRXCIAhCbDJeQ,spotify:artist:2oXlRFuAhCNnKcjQDu64GI,Sunlight,spotify:album:1NXm7ZAvczfPgrz1bzSBir,241426,Falling,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
5,The Growlers,spotify:track:2HWFdHcyJAipiBNMoq0olx,spotify:artist:2RhgnQNC74QoBlaUvT4MEe,Black Memories,spotify:album:0b7iiX6rAdsggW5ERuLWB7,171400,Chinese Fountain,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
6,Beach Fossils,spotify:track:617NEgudX8buGJKtLQjT4u,spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,The Horse,spotify:album:1aWOgMITdJi9qcLDOQLf3y,165213,Beach Fossils,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
7,Weezer,spotify:track:1w8gsT5RBrFfTrLYhDRJIk,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,Surf Wax America,spotify:album:1xpGyKyV26uPstk1Elgp9Q,186440,Weezer,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
8,FIDLAR,spotify:track:6MLZXY8VnO8srdUEDL37yP,spotify:artist:3P6duIn7oHeiBACZfYeNud,No Waves,spotify:album:58uvnBmyDsSC8hUBDqBQxR,133946,FIDLAR,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
9,Youth Lagoon,spotify:track:2Jr6OwToj6YLaEWEgQQ9jU,spotify:artist:1Z2KInfSmPOzAIYyiaXeti,Daydream,spotify:album:44z2k1OcFWSN81CI6YCmWy,319626,The Year Of Hibernation,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
10,Beach Fossils,spotify:track:3Ao4ZsCSZvXZ4M4r9yzUUZ,spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,Golden Age,spotify:album:1aWOgMITdJi9qcLDOQLf3y,285880,Beach Fossils,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
11,Violent Femmes,spotify:track:5TM2eqdzfWPHklI7YnBmsD,spotify:artist:0rpMdBzQXf7aYRnu5fDBJy,Blister in the Sun - 2002 Remastered Version,spotify:album:2G9onFLGqlMJd1ThYf0vIB,144333,Violent Femmes,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
12,FIDLAR,spotify:track:1BBXvRZTsaEqOFb2VsKcW2,spotify:artist:3P6duIn7oHeiBACZfYeNud,40 oz On Repeat,spotify:album:1l5TLk1sGe9w25S9OfaOSM,233026,TOO,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
13,Beach Fossils,spotify:track:0E8ztdwAhGJ6KRdElKGQT4,spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,Clash the Truth,spotify:album:40TgysF80nR70X6NCIvSHz,123266,Clash The Truth,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
14,Wild Nothing,spotify:track:1eANz6taKJa7Huu3ic9F7e,spotify:artist:6NrkINd80slV25wkBu9mEB,Summer Holiday,spotify:album:2SVnr4t5nRzhmKAT3YE0mn,252386,Gemini,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
15,Black Lips,spotify:track:4gtYcRqRgIiyjdE8cMswu5,spotify:artist:35C0NSLogAwImm8HAMqEmG,Bad Kids,spotify:album:5xyf2bbQjF0yONbosNl53M,128813,Good Bad Not Evil,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
16,Cults,spotify:track:0V8jGgK39sLsj2yAHHPigU,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8,Go Outside,spotify:album:0OvMqTVXYlNpWbGuxQrt6M,203066,Cults,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
17,Youth Lagoon,spotify:track:3WtB2who5tPeyzpe2rAoPk,spotify:artist:1Z2KInfSmPOzAIYyiaXeti,17,spotify:album:44z2k1OcFWSN81CI6YCmWy,236000,The Year Of Hibernation,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
18,Japanese Motors,spotify:track:6jFZuaSEkPHtfp1eCK93Gp,spotify:artist:1LqZ0P4RYjwQsan5qMzfcx,Single Fins & Safety Pins,spotify:album:6TItMZEEC3n9lcL0Z1D2rQ,262973,Japanese Motors,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
19,Pixies,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,spotify:artist:6zvul52xwTWzilBZl6BUbT,Where Is My Mind?,spotify:album:2l7RPWC3E6eStJJLBsUeCI,236973,Surfer Rosa (Remastered),2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
20,Sonny & The Sunsets,spotify:track:0SnksScdqqlNhLEDsyKc3p,spotify:artist:67zR9a98QqWJwpO7wBrGog,Too Young To Burn,spotify:album:1iSbb0dWzuUBywcLFUyEa2,199693,Tomorrow Is Alright,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
21,Youth Lagoon,spotify:track:6m5X8zsTUdNlUjpiaRoagU,spotify:artist:1Z2KInfSmPOzAIYyiaXeti,Afternoon,spotify:album:44z2k1OcFWSN81CI6YCmWy,250066,The Year Of Hibernation,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
22,Japanese Motors,spotify:track:1L87XdFh1r17ei0TXdKrqN,spotify:artist:1LqZ0P4RYjwQsan5qMzfcx,Better Trends,spotify:album:6TItMZEEC3n9lcL0Z1D2rQ,170813,Japanese Motors,2011,beach vibes,,1439596800,15,17,23,1,2,4673687,False
0,Carnage,spotify:track:76OSY26fhv9aJ0WZTezF34,spotify:artist:7CCjtD0hCK005Bvg2WG1a7,Bricks,spotify:album:6AFct76pAIPVHMuOHA80YE,264000,Papi Gordo,2012,bt,,1492732800,18,20,24,1,15,5135679,False
1,Carnage,spotify:track:5MGeW5mHnqeJiM0NPBbkEZ,spotify:artist:7CCjtD0hCK005Bvg2WG1a7,I Like Tuh,spotify:album:6AFct76pAIPVHMuOHA80YE,189000,Papi Gordo,2012,bt,,1492732800,18,20,24,1,15,5135679,False
2,MadeinTYO,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,spotify:artist:5SyGEPymt1G2uto47tVWvZ,Uber Everywhere,spotify:album:7asvyIMzbsyAJpbC47wjBV,153428,Uber Everywhere,2012,bt,,1492732800,18,20,24,1,15,5135679,False
3,E-40,spotify:track:5vIu19A3EEdHgFM4Cba6F4,spotify:artist:3crnzLy8R4lVwaigKEOz7V,Choices (Yup),spotify:album:42wO2hmYMe3tQGMoshwFsI,272720,Sharp On All 4 Corners,2012,bt,,1492732800,18,20,24,1,15,5135679,False
4,Rae Sremmurd,spotify:track:4scpF6J5uMBvoh6sFB7EL1,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,No Type,spotify:album:6eDx949ONWDCN0O22wFZf7,200080,SremmLife,2012,bt,,1492732800,18,20,24,1,15,5135679,False
5,KAYTRANADA,spotify:track:0EXdB7xUEp2sxWHmofyi0n,spotify:artist:6qgnBH6iDM91ipVXv28OMu,GLOWED UP,spotify:album:3XmoA9zwTpg4VZJCcOGkNZ,298040,99.9%,2012,bt,,1492732800,18,20,24,1,15,5135679,False
6,Kanye West,spotify:track:3nAq2hCr1oWsIU54tS98pL,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Waves,spotify:album:7gsWAHLeT0w7es6FofOXk1,181573,The Life Of Pablo,2012,bt,,1492732800,18,20,24,1,15,5135679,False
7,DRAM,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,spotify:artist:5M0lbkGluOPXLeFjApw8r8,Broccoli (feat. Lil Yachty),spotify:album:0NrZHZ0y5kTO8EHliuUUca,225205,Big Baby DRAM,2012,bt,,1492732800,18,20,24,1,15,5135679,False
8,Aminé,spotify:track:5hTpBe8h35rJ67eAWHQsJx,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,Caroline,spotify:album:3lajefIuUk4SfzqVBSJy8p,209640,Good For You,2012,bt,,1492732800,18,20,24,1,15,5135679,False
9,Bobby Shmurda,spotify:track:19gEmPjfqSZT0ulDRfjl0m,spotify:artist:34Y0ldeyUv7jBvukWOGASO,Hot N*gga,spotify:album:5ptl9Sheh9eWaogxFOZ3PV,194561,Hot N*gga,2012,bt,,1492732800,18,20,24,1,15,5135679,False
10,A$AP Ferg,spotify:track:7eaKWfov7b2Qa2n6HTesL3,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,Shabba,spotify:album:3smlfAmejcKMmAPg1G2Kki,275866,Trap Lord,2012,bt,,1492732800,18,20,24,1,15,5135679,False
11,Rae Sremmurd,spotify:track:6mapJIPnQ23RTAevUoE0DL,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Swang,spotify:album:5v6iBhIlflzR9rEd1LAMbd,208120,SremmLife 2,2012,bt,,1492732800,18,20,24,1,15,5135679,False
12,Iamsu!,spotify:track:6ficUPpshKKUmKa6SLN7Oq,spotify:artist:2ZavqCJe7uqkRpISes0NFi,Never Goin' Broke (feat. Kehlani),spotify:album:27HqpdT5yUdsjrmRnBT1Vd,208200,Gang Forever,2012,bt,,1492732800,18,20,24,1,15,5135679,False
13,OG Maco,spotify:track:4UUFTQKwwId0n1P9t4ZQhx,spotify:artist:0nvvVQhPQGkYTJlThLbJeu,U Guessed It,spotify:album:6l64G9syOrb21VIigX06oQ,146064,U Guessed It - Single,2012,bt,,1492732800,18,20,24,1,15,5135679,False
14,DRAM,spotify:track:6GG2tkV9PRYGN5rniXPFXZ,spotify:artist:5M0lbkGluOPXLeFjApw8r8,Cash Machine,spotify:album:0NrZHZ0y5kTO8EHliuUUca,181154,Big Baby DRAM,2012,bt,,1492732800,18,20,24,1,15,5135679,False
15,DRAM,spotify:track:0IQHBNc0nHjmpUusMHFrX2,spotify:artist:5M0lbkGluOPXLeFjApw8r8,Cute,spotify:album:0NrZHZ0y5kTO8EHliuUUca,241267,Big Baby DRAM,2012,bt,,1492732800,18,20,24,1,15,5135679,False
16,Migos,spotify:track:2n5gVJ9fzeX2SSWlLQuyS9,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,Fight Night,spotify:album:56PJDByaunMWwCqs5rV3Nc,216247,No Label II,2012,bt,,1492732800,18,20,24,1,15,5135679,False
17,Hdbeendope,spotify:track:5cdEvU6KOF8zX9tuzhFj2j,spotify:artist:7nE3HHVn8oM8s3kA6cbL8O,Chutzpah,spotify:album:0cdCBQwsvrrKXUDwMJCY5l,138475,Chutzpah,2012,bt,,1492732800,18,20,24,1,15,5135679,False
18,Kevin Gates,spotify:track:2UyQQjPjq4nA7mYivEkzRx,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Out The Mud,spotify:album:4if4IsX36odNlcZF2kqgt3,241186,Luca Brasi 2: Gangsta Grillz,2012,bt,,1492732800,18,20,24,1,15,5135679,False
19,Calvin Harris,spotify:track:7tr2za8SQg2CI8EDgrdtNl,spotify:artist:7CajNmpbOovFoOoasH2HaY,Slide,spotify:album:2HaqChIDc5go3qxVunBDK0,230813,Funk Wav Bounces Vol.1,2012,bt,,1492732800,18,20,24,1,15,5135679,False
20,Tyga,spotify:track:0hdiDzQu1FsfaYM1NIL8ma,spotify:artist:5LHRHt1k9lMyONurDHEdrp,Molly,spotify:album:5PKYeoSKEVQd7ZTnwnWRn7,218440,Hotel California,2012,bt,,1492732800,18,20,24,1,15,5135679,False
21,Kevin Gates,spotify:track:6HMHgBHdLBQ0QYIaOp2gse,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,I Don't Get Tired (#IDGT) [feat. August Alsina],spotify:album:4if4IsX36odNlcZF2kqgt3,209707,Luca Brasi 2: Gangsta Grillz,2012,bt,,1492732800,18,20,24,1,15,5135679,False
22,E-40,spotify:track:337yva8418nw1Rb0RWz8kU,spotify:artist:3crnzLy8R4lVwaigKEOz7V,Uh Huh,spotify:album:0cb8kIelRCCZCYcTiQE0nI,254893,The D-Boy Diary,2012,bt,,1492732800,18,20,24,1,15,5135679,False
23,Kendrick Lamar,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,spotify:album:4eLPsYPBmXABThSJ821sqY,177000,DAMN.,2012,bt,,1492732800,18,20,24,1,15,5135679,False
0,Panic! At The Disco,spotify:track:1AT5viFqaGU9Hu5smdNlgB,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,New Perspective - Soundtrack Version,spotify:album:6G6niPw41MwpwZEmbe64Mc,226786,New Perspective,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
1,The Neighbourhood,spotify:track:4TaY35s44Bf6OQnRK4R8Y5,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,West Coast,spotify:album:2RIzTjf0GcKm1I2FQV19zw,253520,The Love Collection,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
2,Pvris,spotify:track:7mBeP0iGO8txUrWw3ybKCx,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,St. Patrick,spotify:album:7acEEWUWq2GVgeS9tr9cOp,260777,White Noise,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
3,The Black Keys,spotify:track:6Wi07QCnHHtIqLLXhPBV5X,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,Heavy Soul,spotify:album:7DDMtj3GwKJ8HHBm18OdKT,128893,The Big Come Up,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
4,Steve Miller Band,spotify:track:6FKU84JHM1lbiy5Dx0Dyqd,spotify:artist:6QtGlUje9TIkLrgPZrESuk,The Joker,spotify:album:5hLazW5a3Ysgy3dncwGgUn,217800,Greatest Hits 1974-78,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
5,Pvris,spotify:track:7BBkQ6VRl860bWchY1yXZe,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,Fire,spotify:album:7acEEWUWq2GVgeS9tr9cOp,229093,White Noise,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
6,Hozier,spotify:track:0j6YwWZVHsIFKr5FDEu68o,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Jackie And Wilson,spotify:album:36k5aXpxffjVGcNce12GLZ,223120,Hozier,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
7,Fall Out Boy,spotify:track:3Y3gChJoEUTqrtuqJCIPQk,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Irresistible,spotify:album:5kEnOTJffdDFeMEKphiZ2l,205851,Irresistible,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
8,Pvris,spotify:track:60EZ5fJUciZlASCXOsdkL0,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,Holy,spotify:album:7acEEWUWq2GVgeS9tr9cOp,295653,White Noise,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
9,Creedence Clearwater Revival,spotify:track:6NxsCnLeLd8Ai1TrgGxzIx,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Bad Moon Rising,spotify:album:30sgpxWf6U9417FySmLEGK,141600,Green River,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
10,The Cars,spotify:track:4alHo6RGd0D3OUbTPExTHN,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,Just What I Needed,spotify:album:4tJPWT4r4FSKwy784Qs1Fq,225626,The Cars,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
11,M.I.A.,spotify:track:1kusepF3AacIEtUTYrw4GV,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,Paper Planes,spotify:album:1Lymt1abGCr3J06bbnmWca,203760,Kala,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
12,Donnie Trumpet & The Social Experiment,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Sunday Candy,spotify:album:3eM1KTKmpqrQOvuvYY42cr,226013,Surf,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
13,Justin Bieber,spotify:track:5Isz0twJeFdduOQEFQLezv,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Confident,spotify:album:7Cz0XcQzoxUi7L7sfgXLml,248133,Journals,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
14,Arctic Monkeys,spotify:track:2fyIS6GXMgUcSv4oejx63f,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Mardy Bum,spotify:album:50Zz8CkIhATKUlQMbHO3k1,175440,"Whatever People Say I Am, That's What I'm Not",2013,On the go,,1509321600,114,139,155,1,116,35063153,False
15,My Chemical Romance,spotify:track:0uukw2CgEIApv4IWAjXrBC,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,Dead!,spotify:album:0FZK97MXMm5mUQ8mtudjuK,195520,The Black Parade,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
16,The Black Keys,spotify:track:2MVwrvjmcdt4MsYYLCYMt8,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,Tighten Up,spotify:album:7qE6RXYyz5kj5Tll7mJU0v,211080,Brothers,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
17,Jason Derulo,spotify:track:6jizk5lOUnfpaZXYMdfeC6,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Trumpets,spotify:album:1OdcBxCNY52OXH0r4odXqP,217306,Tattoos,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
18,Moose Blood,spotify:track:2A9EgK89dWD1zzDqBAdNVX,spotify:artist:5fEKZRCUa0JApec5Xy095q,Swim Down,spotify:album:6g7DKD0AwTwXecNmv4LGsZ,197751,"I'll Keep You In Mind, From Time To Time",2013,On the go,,1509321600,114,139,155,1,116,35063153,False
19,The Kinks,spotify:track:00xR9dHhuaNznqB4FSzOlr,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,You Really Got Me - Mono Mix,spotify:album:0fT3ySwzj1bPUWINB07MoI,133933,Kinks,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
20,Pvris,spotify:track:0H7uRp4w4GP9fhAvh9Jih0,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,My House,spotify:album:7acEEWUWq2GVgeS9tr9cOp,242560,White Noise,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
21,Maroon 5,spotify:track:5tTlBPAanONoSNSuBfbO29,spotify:artist:04gDigrS5kc9YWfZHwBETP,Infatuation,spotify:album:1cCm3jwAW9eJtEGyzpxlXY,265413,It Won't Be Soon Before Long,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
22,Pvris,spotify:track:7puXun5nXnYGBzBcYgjPKR,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,White Noise,spotify:album:7acEEWUWq2GVgeS9tr9cOp,262413,White Noise,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
23,The Black Eyed Peas,spotify:track:66MRmE0yzY1AUWIrV1AHr3,spotify:artist:1yxSLGMDHlW21z4YXirZDS,My Style,spotify:album:6Gdt5ogiuJ9knp8Q5148ea,268440,Monkey Business,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
24,The Black Keys,spotify:track:0zo4T5c5VV42554ySEc5J6,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,Gotta Get Away,spotify:album:6TvxpBzf9c8H1fsrAaQ8t3,180173,Turn Blue,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
25,Moose Blood,spotify:track:7HklaehbXme53WtT526x9n,spotify:artist:5fEKZRCUa0JApec5Xy095q,Bukowski,spotify:album:6g7DKD0AwTwXecNmv4LGsZ,196287,"I'll Keep You In Mind, From Time To Time",2013,On the go,,1509321600,114,139,155,1,116,35063153,False
26,Bell Biv DeVoe,spotify:track:6m59VvDUi0UQsB2eZ9wVbH,spotify:artist:2zFZiWQJFFshzojycnXoTL,Poison,spotify:album:6H5mxGUWguDjtQ4Uzd8veD,261853,Poison,2013,On the go,,1509321600,114,139,155,1,116,35063153,False
